rep,method,n,s,o,d,type,lower,upper,avg,sd,expected,thetahat
1,SONNETnonpar,1500,2,300,2,sd,7.241377685632564,8.268459505815885,7.754918595724225,0.26201548301009914,8.348704880269228,1.682190793862575
1,SONNETpar,1500,2,750,2,pct,8.04384757049718,9.28498621525361,8.59688965788938,0.4689350913506072,8.348704880269228,1.682190793862575
1,SONNETpar,1500,2,750,2,sd,7.990081208476986,9.245753700807075,8.617917454642031,0.32033050153846565,8.348704880269228,1.682190793862575
1,SONNETnonpar,1500,2,750,2,pct,7.31732879801805,8.465009092668605,7.988005927464755,0.42654301980770715,8.348704880269228,1.682190793862575
1,SONNETnonpar,1500,2,750,2,sd,7.34657469453728,8.537536309520405,7.942055502028842,0.3038223213225547,8.348704880269228,1.682190793862575
1,SONNETpar,1500,5,0,2,pct,7.998538333067482,9.364740702970137,8.66834869027145,0.5349677382090405,8.348704880269228,1.682190793862575
1,SONNETpar,1500,5,0,2,sd,8.007302321119425,9.374733535959571,8.691017928539498,0.34884090361513465,8.348704880269228,1.682190793862575
1,SONNETnonpar,1500,5,0,2,pct,6.152689650392564,6.676322049594593,6.4134802839135725,0.19765314645123766,8.348704880269228,1.682190793862575
1,SONNETnonpar,1500,5,0,2,sd,6.1292014065887965,6.703229256287679,6.416215331438238,0.14643836678294625,8.348704880269228,1.682190793862575
1,SONNETpar,1500,5,150,2,pct,7.989285575827072,9.51616284311675,8.614958712519044,0.5029063999922379,8.348704880269228,1.682190793862575
1,SONNETpar,1500,5,150,2,sd,7.824390160041408,9.419589450000652,8.62198980502103,0.4069460721069299,8.348704880269228,1.682190793862575
1,SONNETnonpar,1500,5,150,2,pct,6.417863563344955,7.362687771011503,6.924296300919052,0.3439635776522776,8.348704880269228,1.682190793862575
1,SONNETnonpar,1500,5,150,2,sd,6.435021287345872,7.423340230907613,6.9291807591267425,0.25212681236937884,8.348704880269228,1.682190793862575
1,SONNETpar,1500,5,300,2,pct,7.964310626119426,9.392188839630606,8.588530545065323,0.47968120647266055,8.348704880269228,1.682190793862575
1,SONNETpar,1500,5,300,2,sd,7.8740791319469325,9.372234906799111,8.623157019373021,0.3821896184494816,8.348704880269228,1.682190793862575
1,SONNETnonpar,1500,5,300,2,pct,6.828286886579388,7.759684212798698,7.2618127957784155,0.34497806024706623,8.348704880269228,1.682190793862575
1,SONNETnonpar,1500,5,300,2,sd,6.7939159490451715,7.757380973702485,7.275648461373828,0.24578641042820276,8.348704880269228,1.682190793862575
1,SONNETpar,1500,5,750,2,pct,7.902467377378658,9.526078568604564,8.575947318275,0.5333178441252855,8.348704880269228,1.682190793862575
1,SONNETpar,1500,5,750,2,sd,7.780615220051743,9.416604853967836,8.59861003700979,0.4173519633066146,8.348704880269228,1.682190793862575
1,SONNETnonpar,1500,5,750,2,pct,7.223037871254407,8.361896531935582,7.707272502248824,0.3895779315857224,8.348704880269228,1.682190793862575
1,SONNETnonpar,1500,5,750,2,sd,7.162762784001868,8.355384445533446,7.759073614767656,0.3042458103666253,8.348704880269228,1.682190793862575
1,SONNETpar,1500,10,0,2,pct,8.056691081166525,9.50629618537702,8.757425819693276,0.5535474072247908,8.348704880269228,1.682190793862575
1,SONNETpar,1500,10,0,2,sd,7.914329040432816,9.5286739941833,8.721501517308058,0.4118302597609527,8.348704880269228,1.682190793862575
1,SONNETnonpar,1500,10,0,2,pct,4.978637789121746,5.349388807481869,5.117631168187007,0.10873564058588059,8.348704880269228,1.682190793862575
1,SONNETnonpar,1500,10,0,2,sd,4.947020696215997,5.293484590688697,5.120252643452347,0.08838527064924752,8.348704880269228,1.682190793862575
1,SONNETpar,1500,10,150,2,pct,7.544591090487058,9.921736830000455,8.634998094537625,0.8267477121669629,8.348704880269228,1.682190793862575
1,SONNETpar,1500,10,150,2,sd,7.406488538630221,9.90426366951921,8.655376104074715,0.6371992420756507,8.348704880269228,1.682190793862575
1,SONNETnonpar,1500,10,150,2,pct,5.961015385540222,6.766049798892042,6.379065703052234,0.2895905925582305,8.348704880269228,1.682190793862575
1,SONNETnonpar,1500,10,150,2,sd,5.963343046801156,6.784719639590766,6.374031343195961,0.2095386954220905,8.348704880269228,1.682190793862575
1,SONNETpar,1500,10,300,2,pct,7.687474753179433,9.943335857009318,8.620628478498201,0.7642773819073287,8.348704880269228,1.682190793862575
1,SONNETpar,1500,10,300,2,sd,7.48907754186701,9.77343625528418,8.631256898575595,0.5827552780142645,8.348704880269228,1.682190793862575
1,SONNETnonpar,1500,10,300,2,pct,6.481571673092742,7.434538622844222,6.9256218912800875,0.34081547790924827,8.348704880269228,1.682190793862575
