rep,method,n,s,o,d,type,lower,upper,avg,sd,expected,thetahat
1,SONNETnonpar,1500,2,750,2,sd,7.087776000246988,7.984357730558701,7.536066865402844,0.2287240320189133,8.354803062070138,1.6777238158772516
1,SONNETpar,1500,5,0,2,pct,7.5591275055203315,8.721388173864625,8.189158453208972,0.40581386487237125,8.354803062070138,1.6777238158772516
1,SONNETpar,1500,5,0,2,sd,7.570707962251777,8.75363100899345,8.162169485622613,0.3017716284769566,8.354803062070138,1.6777238158772516
1,SONNETnonpar,1500,5,0,2,pct,5.997468705296214,6.542001119110397,6.294521966997255,0.1868585119244237,8.354803062070138,1.6777238158772516
1,SONNETnonpar,1500,5,0,2,sd,6.014772988623089,6.572933936575535,6.293853462599312,0.14239061338757983,8.354803062070138,1.6777238158772516
1,SONNETpar,1500,5,150,2,pct,7.480895444197757,8.899680355232142,8.228950797564126,0.4473470093521055,8.354803062070138,1.6777238158772516
1,SONNETpar,1500,5,150,2,sd,7.477708173829263,8.983727062318417,8.23071761807384,0.38419555164493824,8.354803062070138,1.6777238158772516
1,SONNETnonpar,1500,5,150,2,pct,6.2233458724649235,7.233131377301232,6.698701199066916,0.3276260448154602,8.354803062070138,1.6777238158772516
1,SONNETnonpar,1500,5,150,2,sd,6.210492159290897,7.22714611040351,6.7188191348472035,0.25935526344663706,8.354803062070138,1.6777238158772516
1,SONNETpar,1500,5,300,2,pct,7.45905201365138,9.336872048722903,8.121417136225254,0.4898290098969422,8.354803062070138,1.6777238158772516
1,SONNETpar,1500,5,300,2,sd,7.312972444013183,9.056647414614037,8.18480992931361,0.44482321725162827,8.354803062070138,1.6777238158772516
1,SONNETnonpar,1500,5,300,2,pct,6.540520555774972,7.498319908009751,7.032398462246875,0.34962897213028565,8.354803062070138,1.6777238158772516
1,SONNETnonpar,1500,5,300,2,sd,6.5265493912382615,7.528157214401545,7.027353302819903,0.2555168949694581,8.354803062070138,1.6777238158772516
1,SONNETpar,1500,5,750,2,pct,7.579857938342859,8.881748316281673,8.145398326094792,0.32748197865059403,8.354803062070138,1.6777238158772516
1,SONNETpar,1500,5,750,2,sd,7.542967900692671,8.791329916359217,8.167148908525943,0.3184655497533287,8.354803062070138,1.6777238158772516
1,SONNETnonpar,1500,5,750,2,pct,6.942826970590058,7.966169622281287,7.396608678547349,0.34619461639523674,8.354803062070138,1.6777238158772516
1,SONNETnonpar,1500,5,750,2,sd,6.863365902808824,7.962937887103551,7.413151894956187,0.2805082116222569,8.354803062070138,1.6777238158772516
1,SONNETpar,1500,10,0,2,pct,7.586106740368415,8.891580332810886,8.23917810122336,0.4822573842848694,8.354803062070138,1.6777238158772516
1,SONNETpar,1500,10,0,2,sd,7.5934000172203,8.945446813204208,8.269423415212254,0.34491623485142614,8.354803062070138,1.6777238158772516
1,SONNETnonpar,1500,10,0,2,pct,4.956470916322186,5.301697102943973,5.12881691650594,0.10687285424502857,8.354803062070138,1.6777238158772516
1,SONNETnonpar,1500,10,0,2,sd,4.9484938945176085,5.307777799767266,5.128135847142437,0.09165574165740872,8.354803062070138,1.6777238158772516
1,SONNETpar,1500,10,150,2,pct,7.021940277522722,9.443244262179192,8.098493373529285,0.6692747920129367,8.354803062070138,1.6777238158772516
1,SONNETpar,1500,10,150,2,sd,6.9102469374049305,9.302889661876666,8.106568299640799,0.6103792578191735,8.354803062070138,1.6777238158772516
1,SONNETnonpar,1500,10,150,2,pct,5.730032804328311,6.747193818518917,6.196997028525425,0.3455443211418787,8.354803062070138,1.6777238158772516
1,SONNETnonpar,1500,10,150,2,sd,5.70752678637457,6.706843508647624,6.207185147511097,0.25493241971677455,8.354803062070138,1.6777238158772516
1,SONNETpar,1500,10,300,2,pct,7.135445986039998,8.928231724739847,8.043955814399588,0.5595150395691348,8.354803062070138,1.6777238158772516
1,SONNETpar,1500,10,300,2,sd,7.048926454532367,9.127595779051433,8.0882611167919,0.530282530933054,8.354803062070138,1.6777238158772516
1,SONNETnonpar,1500,10,300,2,pct,6.153552741299825,7.36455841174363,6.716893871379771,0.36297492179144797,8.354803062070138,1.6777238158772516
1,SONNETnonpar,1500,10,300,2,sd,6.163882912204601,7.299171694249331,6.731527303226966,0.2896198070474109,8.354803062070138,1.6777238158772516
1,SONNETpar,1500,10,750,2,pct,7.544156602018001,8.869657165269807,8.122080990110902,0.49618666375208953,8.354803062070138,1.6777238158772516
1,SONNETpar,1500,10,750,2,sd,7.429464171685066,8.867404171169035,8.14843417142705,0.36682816899347553,8.354803062070138,1.6777238158772516
1,SONNETnonpar,1500,10,750,2,pct,6.924668415614037,7.879573152356704,7.428556071050725,0.369570937426019,8.354803062070138,1.6777238158772516
1,SONNETnonpar,1500,10,750,2,sd,6.870615441152947,7.897526545545248,7.3840709933490976,0.26197193226315507,8.354803062070138,1.6777238158772516
1,NSBoot,2000,0,0,2,pct,7.413531969276644,8.103272902160038,7.764295995879479,0.2538523919986515,8.489270278374635,1.6753871935967983
1,NSBoot,2000,0,0,2,sd,7.38266584017621,8.15534355370957,7.769004696942891,0.1971152836552471,8.489270278374635,1.6753871935967983
1,ASEpar,2000,0,0,2,pct,7.697724565360562,8.654085212365388,8.123318919920367,0.27775342614102794,8.489270278374635,1.6753871935967983
1,ASEpar,2000,0,0,2,sd,7.667758300136479,8.57956665774213,8.123662478939305,0.23260844709338543,8.489270278374635,1.6753871935967983
1,ASEnonpar,2000,0,0,2,pct,7.389501234034214,8.213995729132218,7.773053783318215,0.2965945889074515,8.489270278374635,1.6753871935967983
1,ASEnonpar,2000,0,0,2,sd,7.358283472944654,8.219155117137605,7.78871929504113,0.21961414877604835,8.489270278374635,1.6753871935967983
1,SONNETpar,2000,2,0,2,pct,7.731217729228064,8.495010415356262,8.130410596416727,0.29519487696554414,8.489270278374635,1.6753871935967983
1,SONNETpar,2000,2,0,2,sd,7.717995351358998,8.532328006719842,8.12516167903942,0.2077417395891448,8.489270278374635,1.6753871935967983
1,SONNETnonpar,2000,2,0,2,pct,7.105348675154325,7.894852226805934,7.555986129421354,0.2763213300366596,8.489270278374635,1.6753871935967983
1,SONNETnonpar,2000,2,0,2,sd,7.147710852304607,7.936826265247101,7.542268558775854,0.20130865137495765,8.489270278374635,1.6753871935967983
1,SONNETpar,2000,2,200,2,pct,7.645597576119789,8.668940568736478,8.147820049167748,0.3857389585347084,8.489270278374635,1.6753871935967983
1,SONNETpar,2000,2,200,2,sd,7.610786323971412,8.686297122353556,8.148541723162484,0.27437004120117403,8.489270278374635,1.6753871935967983
1,SONNETnonpar,2000,2,200,2,pct,7.080787963805586,7.939047287204421,7.512254988459896,0.28262602673316284,8.489270278374635,1.6753871935967983
1,SONNETnonpar,2000,2,200,2,sd,7.0722118601558215,7.966802370665244,7.519507115410533,0.2282160584495016,8.489270278374635,1.6753871935967983
1,SONNETpar,2000,2,400,2,pct,7.673229550854805,8.620474440082697,8.14579300326886,0.41412106545655725,8.489270278374635,1.6753871935967983
1,SONNETpar,2000,2,400,2,sd,7.588629754373878,8.675725645006667,8.132177699690272,0.2773254761841705,8.489270278374635,1.6753871935967983
1,SONNETnonpar,2000,2,400,2,pct,7.176818766182501,8.016406266632712,7.573907070791718,0.3055009684843615,8.489270278374635,1.6753871935967983
1,SONNETnonpar,2000,2,400,2,sd,7.134688155269746,8.004356849244626,7.569522502257186,0.22185833536603614,8.489270278374635,1.6753871935967983
1,SONNETpar,2000,2,1000,2,pct,7.665154465646532,8.652712405657939,8.184412736668381,0.32573534753161404,8.489270278374635,1.6753871935967983
1,SONNETpar,2000,2,1000,2,sd,7.674405135971013,8.68247360321869,8.178439369594852,0.25716504874558743,8.489270278374635,1.6753871935967983
1,SONNETnonpar,2000,2,1000,2,pct,7.3214664502388915,8.129642585255471,7.713135774934182,0.23808414726557192,8.489270278374635,1.6753871935967983
1,SONNETnonpar,2000,2,1000,2,sd,7.290130922777221,8.15246212036232,7.721296521569771,0.2199864906669354,8.489270278374635,1.6753871935967983
1,SONNETpar,2000,5,0,2,pct,7.81210616607785,8.681143944990794,8.176842145176728,0.3163465789669626,8.489270278374635,1.6753871935967983
1,SONNETpar,2000,5,0,2,sd,7.7457389223711415,8.647166106664393,8.196452514517768,0.2299601399320588,8.489270278374635,1.6753871935967983
1,SONNETnonpar,2000,5,0,2,pct,6.370788211160058,6.989300098938691,6.6865455633653745,0.25559640553139307,8.489270278374635,1.6753871935967983
1,SONNETnonpar,2000,5,0,2,sd,6.34506666349508,7.007811118917282,6.676438891206181,0.16907056982930427,8.489270278374635,1.6753871935967983
1,SONNETpar,2000,5,200,2,pct,7.668977870242223,8.731026060526405,8.103419047521697,0.49907114388751683,8.489270278374635,1.6753871935967983
1,SONNETpar,2000,5,200,2,sd,7.511466967979316,8.74610619753142,8.128786582755367,0.31496477468228523,8.489270278374635,1.6753871935967983
1,SONNETnonpar,2000,5,200,2,pct,6.643030030518115,7.394299462624227,7.036238320598505,0.2702847847808263,8.489270278374635,1.6753871935967983
1,SONNETnonpar,2000,5,200,2,sd,6.619730740187254,7.4175387654348075,7.018634752811031,0.20352619526189294,8.489270278374635,1.6753871935967983
